"T","U:0","U:1","U:2","alphat","p","p_rgh","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.71522,1.438,-2.601e-07,0,0,0.16545,0.16545,1,1.682,1.682,0.25,0.05
0.71496,1.438,-2.7945e-07,0,0,0.16441,0.16441,1,1.684,1.684,0.25,0.05
0.7147,1.438,-2.988e-07,0,0,0.16337,0.16337,1,1.686,1.686,0.25,0.05
0.71444,1.438,-3.1815e-07,0,0,0.16233,0.16233,1,1.688,1.688,0.25,0.05
0.71418,1.438,-3.375e-07,0,0,0.16129,0.16129,1,1.69,1.69,0.25,0.05
0.71393,1.438,-3.5718e-07,0,0,0.16025,0.16025,1,1.692,1.692,0.25,0.05
0.71368,1.438,-3.7685e-07,0,0,0.15921,0.15921,1,1.694,1.694,0.25,0.05
0.71342,1.438,-3.9652e-07,0,0,0.15817,0.15817,1,1.696,1.696,0.25,0.05
0.71317,1.438,-4.162e-07,0,0,0.15713,0.15713,1,1.698,1.698,0.25,0.05
0.71291,1.438,-4.3587e-07,0,0,0.15609,0.15609,1,1.7,1.7,0.25,0.05
0.71267,1.438,-4.5568e-07,0,0,0.15505,0.15505,1,1.702,1.702,0.25,0.05
0.71242,1.438,-4.755e-07,0,0,0.15401,0.15401,1,1.704,1.704,0.25,0.05
0.71217,1.438,-4.9531e-07,0,0,0.15297,0.15297,1,1.706,1.706,0.25,0.05
0.71192,1.438,-5.1512e-07,0,0,0.15193,0.15193,1,1.708,1.708,0.25,0.05
0.71168,1.438,-5.3494e-07,0,0,0.15089,0.15089,1,1.71,1.71,0.25,0.05
0.71143,1.438,-5.5471e-07,0,0,0.14985,0.14985,1,1.712,1.712,0.25,0.05
0.71119,1.438,-5.7447e-07,0,0,0.14881,0.14881,1,1.714,1.714,0.25,0.05
0.71095,1.438,-5.9424e-07,0,0,0.14777,0.14777,1,1.716,1.716,0.25,0.05
0.71071,1.438,-6.1401e-07,0,0,0.14672,0.14672,1,1.718,1.718,0.25,0.05
0.71047,1.438,-6.3378e-07,0,0,0.14568,0.14568,1,1.72,1.72,0.25,0.05
0.71023,1.438,-6.5331e-07,0,0,0.14464,0.14464,1,1.722,1.722,0.25,0.05
0.71,1.438,-6.7285e-07,0,0,0.1436,0.1436,1,1.724,1.724,0.25,0.05
0.70976,1.438,-6.9238e-07,0,0,0.14256,0.14256,1,1.726,1.726,0.25,0.05
0.70953,1.438,-7.1192e-07,0,0,0.14152,0.14152,1,1.728,1.728,0.25,0.05
0.70929,1.438,-7.3145e-07,0,0,0.14048,0.14048,1,1.73,1.73,0.25,0.05
0.70906,1.438,-7.5057e-07,0,0,0.13944,0.13944,1,1.732,1.732,0.25,0.05
0.70883,1.438,-7.6968e-07,0,0,0.1384,0.1384,1,1.734,1.734,0.25,0.05
0.7086,1.438,-7.888e-07,0,0,0.13736,0.13736,1,1.736,1.736,0.25,0.05
0.70837,1.438,-8.0791e-07,0,0,0.13632,0.13632,1,1.738,1.738,0.25,0.05
0.70814,1.438,-8.2703e-07,0,0,0.13528,0.13528,1,1.74,1.74,0.25,0.05
0.70792,1.438,-8.4554e-07,0,0,0.13424,0.13424,1,1.742,1.742,0.25,0.05
0.7077,1.438,-8.6405e-07,0,0,0.1332,0.1332,1,1.744,1.744,0.25,0.05
0.70748,1.438,-8.8256e-07,0,0,0.13216,0.13216,1,1.746,1.746,0.25,0.05
0.70725,1.438,-9.0107e-07,0,0,0.13112,0.13112,1,1.748,1.748,0.25,0.05
0.70703,1.438,-9.1958e-07,0,0,0.13008,0.13008,1,1.75,1.75,0.25,0.05
0.70681,1.438,-9.3731e-07,0,0,0.12904,0.12904,1,1.752,1.752,0.25,0.05
0.7066,1.438,-9.5504e-07,0,0,0.128,0.128,1,1.754,1.754,0.25,0.05
0.70638,1.438,-9.7277e-07,0,0,0.12696,0.12696,1,1.756,1.756,0.25,0.05
0.70616,1.438,-9.9049e-07,0,0,0.12592,0.12592,1,1.758,1.758,0.25,0.05
0.70595,1.438,-1.0082e-06,0,0,0.12488,0.12488,1,1.76,1.76,0.25,0.05
0.70574,1.438,-1.025e-06,0,0,0.12384,0.12384,1,1.762,1.762,0.25,0.05
0.70553,1.438,-1.0417e-06,0,0,0.1228,0.1228,1,1.764,1.764,0.25,0.05
0.70532,1.438,-1.0585e-06,0,0,0.12176,0.12176,1,1.766,1.766,0.25,0.05
0.70511,1.438,-1.0753e-06,0,0,0.12072,0.12072,1,1.768,1.768,0.25,0.05
0.7049,1.438,-1.092e-06,0,0,0.11967,0.11967,1,1.77,1.77,0.25,0.05
0.70469,1.438,-1.1076e-06,0,0,0.11863,0.11863,1,1.772,1.772,0.25,0.05
0.70449,1.438,-1.1233e-06,0,0,0.11759,0.11759,1,1.774,1.774,0.25,0.05
0.70429,1.438,-1.1389e-06,0,0,0.11655,0.11655,1,1.776,1.776,0.25,0.05
0.70408,1.438,-1.1545e-06,0,0,0.11551,0.11551,1,1.778,1.778,0.25,0.05
0.70388,1.438,-1.1701e-06,0,0,0.11447,0.11447,1,1.78,1.78,0.25,0.05
0.70368,1.438,-1.1844e-06,0,0,0.11343,0.11343,1,1.782,1.782,0.25,0.05
0.70349,1.438,-1.1987e-06,0,0,0.11239,0.11239,1,1.784,1.784,0.25,0.05
0.70329,1.438,-1.213e-06,0,0,0.11135,0.11135,1,1.786,1.786,0.25,0.05
0.70309,1.438,-1.2273e-06,0,0,0.11031,0.11031,1,1.788,1.788,0.25,0.05
0.7029,1.438,-1.2416e-06,0,0,0.10927,0.10927,1,1.79,1.79,0.25,0.05
0.7027,1.438,-1.2545e-06,0,0,0.10823,0.10823,1,1.792,1.792,0.25,0.05
0.70251,1.438,-1.2673e-06,0,0,0.10719,0.10719,1,1.794,1.794,0.25,0.05
0.70232,1.438,-1.2801e-06,0,0,0.10615,0.10615,1,1.796,1.796,0.25,0.05
0.70213,1.438,-1.293e-06,0,0,0.10511,0.10511,1,1.798,1.798,0.25,0.05
0.70194,1.438,-1.3058e-06,0,0,0.10407,0.10407,1,1.8,1.8,0.25,0.05
0.70176,1.438,-1.317e-06,0,0,0.10303,0.10303,1,1.802,1.802,0.25,0.05
0.70157,1.438,-1.3282e-06,0,0,0.10198,0.10198,1,1.804,1.804,0.25,0.05
0.70139,1.438,-1.3394e-06,0,0,0.10094,0.10094,1,1.806,1.806,0.25,0.05
0.70121,1.438,-1.3506e-06,0,0,0.099903,0.099903,1,1.808,1.808,0.25,0.05
0.70102,1.438,-1.3618e-06,0,0,0.098862,0.098862,1,1.81,1.81,0.25,0.05
0.70084,1.438,-1.3713e-06,0,0,0.097821,0.097821,1,1.812,1.812,0.25,0.05
0.70067,1.438,-1.3807e-06,0,0,0.09678,0.09678,1,1.814,1.814,0.25,0.05
0.70049,1.438,-1.3902e-06,0,0,0.09574,0.09574,1,1.816,1.816,0.25,0.05
0.70031,1.438,-1.3996e-06,0,0,0.094699,0.094699,1,1.818,1.818,0.25,0.05
0.70013,1.438,-1.4091e-06,0,0,0.093658,0.093658,1,1.82,1.82,0.25,0.05
0.69996,1.438,-1.4167e-06,0,0,0.092617,0.092617,1,1.822,1.822,0.25,0.05
0.69979,1.438,-1.4242e-06,0,0,0.091576,0.091576,1,1.824,1.824,0.25,0.05
0.69962,1.438,-1.4318e-06,0,0,0.090535,0.090535,1,1.826,1.826,0.25,0.05
0.69945,1.438,-1.4393e-06,0,0,0.089494,0.089494,1,1.828,1.828,0.25,0.05
0.69928,1.438,-1.4469e-06,0,0,0.088453,0.088453,1,1.83,1.83,0.25,0.05
0.69911,1.438,-1.4525e-06,0,0,0.087412,0.087412,1,1.832,1.832,0.25,0.05
0.69895,1.438,-1.458e-06,0,0,0.086371,0.086371,1,1.834,1.834,0.25,0.05
0.69878,1.438,-1.4636e-06,0,0,0.085329,0.085329,1,1.836,1.836,0.25,0.05
0.69862,1.438,-1.4691e-06,0,0,0.084288,0.084288,1,1.838,1.838,0.25,0.05
0.69845,1.438,-1.4747e-06,0,0,0.083247,0.083247,1,1.84,1.84,0.25,0.05
0.69829,1.438,-1.4781e-06,0,0,0.082206,0.082206,1,1.842,1.842,0.25,0.05
0.69814,1.438,-1.4816e-06,0,0,0.081165,0.081165,1,1.844,1.844,0.25,0.05
0.69798,1.438,-1.4851e-06,0,0,0.080123,0.080123,1,1.846,1.846,0.25,0.05
0.69782,1.438,-1.4885e-06,0,0,0.079082,0.079082,1,1.848,1.848,0.25,0.05
0.69766,1.438,-1.492e-06,0,0,0.078041,0.078041,1,1.85,1.85,0.25,0.05
0.69751,1.438,-1.4932e-06,0,0,0.076999,0.076999,1,1.852,1.852,0.25,0.05
0.69736,1.438,-1.4945e-06,0,0,0.075958,0.075958,1,1.854,1.854,0.25,0.05
0.6972,1.438,-1.4958e-06,0,0,0.074916,0.074916,1,1.856,1.856,0.25,0.05
0.69705,1.438,-1.4971e-06,0,0,0.073875,0.073875,1,1.858,1.858,0.25,0.05
0.6969,1.438,-1.4983e-06,0,0,0.072833,0.072833,1,1.86,1.86,0.25,0.05
0.69675,1.438,-1.4974e-06,0,0,0.071792,0.071792,1,1.862,1.862,0.25,0.05
0.69661,1.438,-1.4964e-06,0,0,0.07075,0.07075,1,1.864,1.864,0.25,0.05
0.69646,1.438,-1.4954e-06,0,0,0.069708,0.069708,1,1.866,1.866,0.25,0.05
0.69632,1.438,-1.4944e-06,0,0,0.068667,0.068667,1,1.868,1.868,0.25,0.05
0.69617,1.438,-1.4935e-06,0,0,0.067625,0.067625,1,1.87,1.87,0.25,0.05
0.69603,1.438,-1.4902e-06,0,0,0.066583,0.066583,1,1.872,1.872,0.25,0.05
0.69589,1.438,-1.4869e-06,0,0,0.065541,0.065541,1,1.874,1.874,0.25,0.05
0.69575,1.438,-1.4837e-06,0,0,0.064499,0.064499,1,1.876,1.876,0.25,0.05
0.69561,1.438,-1.4804e-06,0,0,0.063457,0.063457,1,1.878,1.878,0.25,0.05
0.69547,1.438,-1.4771e-06,0,0,0.062416,0.062416,1,1.88,1.88,0.25,0.05
0.69534,1.438,-1.4716e-06,0,0,0.061373,0.061373,1,1.882,1.882,0.25,0.05
0.6952,1.438,-1.466e-06,0,0,0.060331,0.060331,1,1.884,1.884,0.25,0.05
0.69507,1.4381,-1.4604e-06,0,0,0.059289,0.059289,1,1.886,1.886,0.25,0.05
0.69494,1.4381,-1.4548e-06,0,0,0.058247,0.058247,1,1.888,1.888,0.25,0.05
0.6948,1.4381,-1.4492e-06,0,0,0.057205,0.057205,1,1.89,1.89,0.25,0.05
0.69468,1.4381,-1.4413e-06,0,0,0.056162,0.056162,1,1.892,1.892,0.25,0.05
0.69455,1.4381,-1.4334e-06,0,0,0.05512,0.05512,1,1.894,1.894,0.25,0.05
0.69442,1.4381,-1.4255e-06,0,0,0.054077,0.054077,1,1.896,1.896,0.25,0.05
0.69429,1.4381,-1.4176e-06,0,0,0.053035,0.053035,1,1.898,1.898,0.25,0.05
0.69417,1.4381,-1.4097e-06,0,0,0.051992,0.051992,1,1.9,1.9,0.25,0.05
0.69404,1.4381,-1.3995e-06,0,0,0.050949,0.050949,1,1.902,1.902,0.25,0.05
0.69392,1.4381,-1.3893e-06,0,0,0.049907,0.049907,1,1.904,1.904,0.25,0.05
0.6938,1.4381,-1.379e-06,0,0,0.048864,0.048864,1,1.906,1.906,0.25,0.05
0.69368,1.4381,-1.3688e-06,0,0,0.047821,0.047821,1,1.908,1.908,0.25,0.05
0.69356,1.4381,-1.3586e-06,0,0,0.046778,0.046778,1,1.91,1.91,0.25,0.05
0.69344,1.4381,-1.3461e-06,0,0,0.045735,0.045735,1,1.912,1.912,0.25,0.05
0.69332,1.4381,-1.3336e-06,0,0,0.044691,0.044691,1,1.914,1.914,0.25,0.05
0.69321,1.4381,-1.3211e-06,0,0,0.043648,0.043648,1,1.916,1.916,0.25,0.05
0.69309,1.4381,-1.3087e-06,0,0,0.042605,0.042605,1,1.918,1.918,0.25,0.05
0.69298,1.4381,-1.2962e-06,0,0,0.041562,0.041562,1,1.92,1.92,0.25,0.05
0.69287,1.4381,-1.2815e-06,0,0,0.040518,0.040518,1,1.922,1.922,0.25,0.05
0.69276,1.4381,-1.2668e-06,0,0,0.039474,0.039474,1,1.924,1.924,0.25,0.05
0.69265,1.4381,-1.2521e-06,0,0,0.03843,0.03843,1,1.926,1.926,0.25,0.05
0.69254,1.4381,-1.2374e-06,0,0,0.037387,0.037387,1,1.928,1.928,0.25,0.05
0.69243,1.4381,-1.2228e-06,0,0,0.036343,0.036343,1,1.93,1.93,0.25,0.05
0.69232,1.4381,-1.206e-06,0,0,0.035299,0.035299,1,1.932,1.932,0.25,0.05
0.69222,1.4381,-1.1893e-06,0,0,0.034254,0.034254,1,1.934,1.934,0.25,0.05
0.69211,1.4381,-1.1725e-06,0,0,0.03321,0.03321,1,1.936,1.936,0.25,0.05
0.69201,1.4381,-1.1558e-06,0,0,0.032166,0.032166,1,1.938,1.938,0.25,0.05
0.6919,1.4381,-1.139e-06,0,0,0.031122,0.031122,1,1.94,1.94,0.25,0.05
0.6918,1.4381,-1.1204e-06,0,0,0.030077,0.030077,1,1.942,1.942,0.25,0.05
0.6917,1.4381,-1.1018e-06,0,0,0.029032,0.029032,1,1.944,1.944,0.25,0.05
0.6916,1.4381,-1.0832e-06,0,0,0.027987,0.027987,1,1.946,1.946,0.25,0.05
0.6915,1.4381,-1.0645e-06,0,0,0.026942,0.026942,1,1.948,1.948,0.25,0.05
0.6914,1.4382,-1.0459e-06,0,0,0.025897,0.025897,1,1.95,1.95,0.25,0.05
0.69131,1.4382,-1.0259e-06,0,0,0.024851,0.024851,1,1.952,1.952,0.25,0.05
0.69121,1.4382,-1.0058e-06,0,0,0.023806,0.023806,1,1.954,1.954,0.25,0.05
0.69112,1.4382,-9.8573e-07,0,0,0.02276,0.02276,1,1.956,1.956,0.25,0.05
0.69103,1.4382,-9.6567e-07,0,0,0.021714,0.021714,1,1.958,1.958,0.25,0.05
0.69093,1.4382,-9.456e-07,0,0,0.020668,0.020668,1,1.96,1.96,0.25,0.05
0.69084,1.4382,-9.2488e-07,0,0,0.019623,0.019623,1,1.962,1.962,0.25,0.05
0.69075,1.4382,-9.0416e-07,0,0,0.018577,0.018577,1,1.964,1.964,0.25,0.05
0.69066,1.4382,-8.8344e-07,0,0,0.017532,0.017532,1,1.966,1.966,0.25,0.05
0.69057,1.4382,-8.6272e-07,0,0,0.016486,0.016486,1,1.968,1.968,0.25,0.05
0.69048,1.4382,-8.42e-07,0,0,0.015441,0.015441,1,1.97,1.97,0.25,0.05
0.69039,1.4382,-8.2266e-07,0,0,0.014388,0.014388,1,1.972,1.972,0.25,0.05
0.69031,1.4382,-8.0332e-07,0,0,0.013336,0.013336,1,1.974,1.974,0.25,0.05
0.69022,1.4382,-7.8398e-07,0,0,0.012283,0.012283,1,1.976,1.976,0.25,0.05
0.69013,1.4382,-7.6464e-07,0,0,0.01123,0.01123,1,1.978,1.978,0.25,0.05
0.69005,1.4382,-7.453e-07,0,0,0.010178,0.010178,1,1.98,1.98,0.25,0.05
0.68996,1.4382,-7.3094e-07,0,0,0.0091442,0.0091442,1,1.982,1.982,0.25,0.05
0.68988,1.4382,-7.1657e-07,0,0,0.0081107,0.0081107,1,1.984,1.984,0.25,0.05
0.68979,1.4383,-7.0221e-07,0,0,0.0070772,0.0070772,1,1.986,1.986,0.25,0.05
0.68971,1.4383,-6.8784e-07,0,0,0.0060436,0.0060436,1,1.988,1.988,0.25,0.05
0.68963,1.4383,-6.7347e-07,0,0,0.0050101,0.0050101,1,1.99,1.99,0.25,0.05
0.68958,1.4383,-6.6805e-07,0,0,0.0040081,0.0040081,1,1.992,1.992,0.25,0.05
0.68954,1.4383,-6.6262e-07,0,0,0.0030061,0.0030061,1,1.994,1.994,0.25,0.05
0.6895,1.4383,-6.572e-07,0,0,0.002004,0.002004,1,1.996,1.996,0.25,0.05
0.68946,1.4383,-6.5177e-07,0,0,0.001002,0.001002,1,1.998,1.998,0.25,0.05
0.68942,1.4383,-6.4635e-07,0,0,0,0,1,2,2,0.25,0.05
